L P L2 L3 minL maxL minP maxP minL2 maxL2 minL3 maxL3 u
0.803125 0.13124999999999998 0.28125 0.59375 0.775 0.8875 0.0875 0.175 0.25 0.375 0.5 0.625 0.09
0.803125 0.04375 0.28125 0.65625 0.775 0.83125 0.0 0.0875 0.25 0.3125 0.625 0.6875 0.09
0.803125 0.04375 0.28125 0.71875 0.775 0.83125 0.0 0.0875 0.25 0.3125 0.6875 0.75 0.09
0.803125 0.04375 0.34375 0.65625 0.775 0.83125 0.0 0.0875 0.3125 0.375 0.625 0.6875 0.09
0.803125 0.04375 0.34375 0.71875 0.775 0.83125 0.0 0.0875 0.3125 0.375 0.6875 0.75 0.09
0.859375 0.04375 0.28125 0.65625 0.83125 0.8875 0.0 0.0875 0.25 0.3125 0.625 0.6875 0.09
0.859375 0.04375 0.28125 0.71875 0.83125 0.8875 0.0 0.0875 0.25 0.3125 0.6875 0.75 0.09
0.859375 0.04375 0.34375 0.65625 0.83125 0.8875 0.0 0.0875 0.3125 0.375 0.625 0.6875 0.09
0.859375 0.04375 0.34375 0.71875 0.83125 0.8875 0.0 0.0875 0.3125 0.375 0.6875 0.75 0.09
0.859375 0.13124999999999998 0.28125 0.65625 0.775 0.8875 0.0875 0.175 0.25 0.375 0.625 0.75 0.09
0.803125 0.04375 0.40625 0.53125 0.775 0.83125 0.0 0.0875 0.375 0.4375 0.5 0.5625 0.09
0.803125 0.04375 0.40625 0.59375 0.775 0.83125 0.0 0.0875 0.375 0.4375 0.5625 0.625 0.09
0.803125 0.04375 0.46875 0.53125 0.775 0.83125 0.0 0.0875 0.4375 0.5 0.5 0.5625 0.09
0.803125 0.04375 0.46875 0.59375 0.775 0.83125 0.0 0.0875 0.4375 0.5 0.5625 0.625 0.09
0.859375 0.04375 0.40625 0.53125 0.83125 0.8875 0.0 0.0875 0.375 0.4375 0.5 0.5625 0.09
0.859375 0.04375 0.40625 0.59375 0.83125 0.8875 0.0 0.0875 0.375 0.4375 0.5625 0.625 0.09
0.859375 0.04375 0.46875 0.53125 0.83125 0.8875 0.0 0.0875 0.4375 0.5 0.5 0.5625 0.09
0.859375 0.04375 0.46875 0.59375 0.83125 0.8875 0.0 0.0875 0.4375 0.5 0.5625 0.625 0.09
0.859375 0.13124999999999998 0.46875 0.53125 0.775 0.8875 0.0875 0.175 0.375 0.5 0.5 0.625 0.09
0.803125 0.04375 0.40625 0.65625 0.775 0.83125 0.0 0.0875 0.375 0.4375 0.625 0.6875 0.09
0.803125 0.04375 0.40625 0.71875 0.775 0.83125 0.0 0.0875 0.375 0.4375 0.6875 0.75 0.09
0.803125 0.04375 0.46875 0.65625 0.775 0.83125 0.0 0.0875 0.4375 0.5 0.625 0.6875 0.09
0.803125 0.04375 0.46875 0.71875 0.775 0.83125 0.0 0.0875 0.4375 0.5 0.6875 0.75 0.09
0.859375 0.04375 0.40625 0.65625 0.83125 0.8875 0.0 0.0875 0.375 0.4375 0.625 0.6875 0.09
0.859375 0.04375 0.40625 0.71875 0.83125 0.8875 0.0 0.0875 0.375 0.4375 0.6875 0.75 0.09
0.859375 0.04375 0.46875 0.65625 0.83125 0.8875 0.0 0.0875 0.4375 0.5 0.625 0.6875 0.09
0.859375 0.04375 0.46875 0.71875 0.83125 0.8875 0.0 0.0875 0.4375 0.5 0.6875 0.75 0.09
0.859375 0.13124999999999998 0.40625 0.71875 0.775 0.8875 0.0875 0.175 0.375 0.5 0.625 0.75 0.09
0.803125 0.21875 0.46875 0.65625 0.775 0.8875 0.175 0.35 0.25 0.5 0.5 0.75 0.09
0.915625 0.04375 0.28125 0.53125 0.8875 0.94375 0.0 0.0875 0.25 0.3125 0.5 0.5625 0.09
0.915625 0.04375 0.28125 0.59375 0.8875 0.94375 0.0 0.0875 0.25 0.3125 0.5625 0.625 0.09
0.915625 0.04375 0.34375 0.53125 0.8875 0.94375 0.0 0.0875 0.3125 0.375 0.5 0.5625 0.09
0.915625 0.04375 0.34375 0.59375 0.8875 0.94375 0.0 0.0875 0.3125 0.375 0.5625 0.625 0.09
0.915625 0.13124999999999998 0.28125 0.53125 0.8875 0.94375 0.0875 0.175 0.25 0.3125 0.5 0.5625 0.09
0.915625 0.13124999999999998 0.28125 0.59375 0.8875 0.94375 0.0875 0.175 0.25 0.3125 0.5625 0.625 0.09
0.915625 0.13124999999999998 0.34375 0.53125 0.8875 0.94375 0.0875 0.175 0.3125 0.375 0.5 0.5625 0.09
0.915625 0.13124999999999998 0.34375 0.59375 0.8875 0.94375 0.0875 0.175 0.3125 0.375 0.5625 0.625 0.09
0.915625 0.04375 0.28125 0.65625 0.8875 0.94375 0.0 0.0875 0.25 0.3125 0.625 0.6875 0.09
0.915625 0.04375 0.28125 0.71875 0.8875 0.94375 0.0 0.0875 0.25 0.3125 0.6875 0.75 0.09
0.915625 0.04375 0.34375 0.65625 0.8875 0.94375 0.0 0.0875 0.3125 0.375 0.625 0.6875 0.09
0.915625 0.04375 0.34375 0.71875 0.8875 0.94375 0.0 0.0875 0.3125 0.375 0.6875 0.75 0.09
0.915625 0.13124999999999998 0.28125 0.65625 0.8875 0.94375 0.0875 0.175 0.25 0.3125 0.625 0.6875 0.09
0.915625 0.13124999999999998 0.28125 0.71875 0.8875 0.94375 0.0875 0.175 0.25 0.3125 0.6875 0.75 0.09
0.915625 0.13124999999999998 0.34375 0.65625 0.8875 0.94375 0.0875 0.175 0.3125 0.375 0.625 0.6875 0.09
0.915625 0.13124999999999998 0.34375 0.71875 0.8875 0.94375 0.0875 0.175 0.3125 0.375 0.6875 0.75 0.09
0.915625 0.04375 0.40625 0.53125 0.8875 0.94375 0.0 0.0875 0.375 0.4375 0.5 0.5625 0.09
0.915625 0.04375 0.40625 0.59375 0.8875 0.94375 0.0 0.0875 0.375 0.4375 0.5625 0.625 0.09
0.915625 0.04375 0.46875 0.53125 0.8875 0.94375 0.0 0.0875 0.4375 0.5 0.5 0.5625 0.09
0.915625 0.04375 0.46875 0.59375 0.8875 0.94375 0.0 0.0875 0.4375 0.5 0.5625 0.625 0.09
0.915625 0.13124999999999998 0.40625 0.53125 0.8875 0.94375 0.0875 0.175 0.375 0.4375 0.5 0.5625 0.09
0.915625 0.13124999999999998 0.40625 0.59375 0.8875 0.94375 0.0875 0.175 0.375 0.4375 0.5625 0.625 0.09
0.915625 0.13124999999999998 0.46875 0.53125 0.8875 0.94375 0.0875 0.175 0.4375 0.5 0.5 0.5625 0.09
0.915625 0.13124999999999998 0.46875 0.59375 0.8875 0.94375 0.0875 0.175 0.4375 0.5 0.5625 0.625 0.09
0.915625 0.04375 0.40625 0.65625 0.8875 0.94375 0.0 0.0875 0.375 0.4375 0.625 0.6875 0.09
0.915625 0.04375 0.40625 0.71875 0.8875 0.94375 0.0 0.0875 0.375 0.4375 0.6875 0.75 0.09
0.915625 0.04375 0.46875 0.65625 0.8875 0.94375 0.0 0.0875 0.4375 0.5 0.625 0.6875 0.09
0.915625 0.04375 0.46875 0.71875 0.8875 0.94375 0.0 0.0875 0.4375 0.5 0.6875 0.75 0.09
0.915625 0.13124999999999998 0.40625 0.65625 0.8875 0.94375 0.0875 0.175 0.375 0.4375 0.625 0.6875 0.09
0.915625 0.13124999999999998 0.40625 0.71875 0.8875 0.94375 0.0875 0.175 0.375 0.4375 0.6875 0.75 0.09
0.915625 0.13124999999999998 0.46875 0.65625 0.8875 0.94375 0.0875 0.175 0.4375 0.5 0.625 0.6875 0.09
0.915625 0.13124999999999998 0.46875 0.71875 0.8875 0.94375 0.0875 0.175 0.4375 0.5 0.6875 0.75 0.09
0.915625 0.21875 0.28125 0.53125 0.8875 0.94375 0.175 0.26249999999999996 0.25 0.3125 0.5 0.5625 0.09
0.915625 0.21875 0.28125 0.59375 0.8875 0.94375 0.175 0.26249999999999996 0.25 0.3125 0.5625 0.625 0.09
0.915625 0.21875 0.34375 0.53125 0.8875 0.94375 0.175 0.26249999999999996 0.3125 0.375 0.5 0.5625 0.09
0.915625 0.21875 0.34375 0.59375 0.8875 0.94375 0.175 0.26249999999999996 0.3125 0.375 0.5625 0.625 0.09
0.915625 0.30624999999999997 0.28125 0.53125 0.8875 0.94375 0.26249999999999996 0.35 0.25 0.3125 0.5 0.5625 0.09
0.915625 0.30624999999999997 0.28125 0.59375 0.8875 0.94375 0.26249999999999996 0.35 0.25 0.3125 0.5625 0.625 0.09
0.915625 0.30624999999999997 0.34375 0.53125 0.8875 0.94375 0.26249999999999996 0.35 0.3125 0.375 0.5 0.5625 0.09
0.915625 0.30624999999999997 0.34375 0.59375 0.8875 0.94375 0.26249999999999996 0.35 0.3125 0.375 0.5625 0.625 0.09
0.915625 0.21875 0.28125 0.65625 0.8875 0.94375 0.175 0.26249999999999996 0.25 0.3125 0.625 0.6875 0.09
0.915625 0.21875 0.28125 0.71875 0.8875 0.94375 0.175 0.26249999999999996 0.25 0.3125 0.6875 0.75 0.09
0.915625 0.21875 0.34375 0.65625 0.8875 0.94375 0.175 0.26249999999999996 0.3125 0.375 0.625 0.6875 0.09
0.915625 0.21875 0.34375 0.71875 0.8875 0.94375 0.175 0.26249999999999996 0.3125 0.375 0.6875 0.75 0.09
0.915625 0.30624999999999997 0.28125 0.65625 0.8875 0.94375 0.26249999999999996 0.35 0.25 0.3125 0.625 0.6875 0.09
0.915625 0.30624999999999997 0.28125 0.71875 0.8875 0.94375 0.26249999999999996 0.35 0.25 0.3125 0.6875 0.75 0.09
0.915625 0.30624999999999997 0.34375 0.65625 0.8875 0.94375 0.26249999999999996 0.35 0.3125 0.375 0.625 0.6875 0.09
0.915625 0.30624999999999997 0.34375 0.71875 0.8875 0.94375 0.26249999999999996 0.35 0.3125 0.375 0.6875 0.75 0.09
0.915625 0.21875 0.40625 0.53125 0.8875 0.94375 0.175 0.26249999999999996 0.375 0.4375 0.5 0.5625 0.09
0.915625 0.21875 0.40625 0.59375 0.8875 0.94375 0.175 0.26249999999999996 0.375 0.4375 0.5625 0.625 0.09
0.915625 0.21875 0.46875 0.53125 0.8875 0.94375 0.175 0.26249999999999996 0.4375 0.5 0.5 0.5625 0.09
0.915625 0.21875 0.46875 0.59375 0.8875 0.94375 0.175 0.26249999999999996 0.4375 0.5 0.5625 0.625 0.09
0.915625 0.30624999999999997 0.40625 0.53125 0.8875 0.94375 0.26249999999999996 0.35 0.375 0.4375 0.5 0.5625 0.09
0.915625 0.30624999999999997 0.40625 0.59375 0.8875 0.94375 0.26249999999999996 0.35 0.375 0.4375 0.5625 0.625 0.09
0.915625 0.30624999999999997 0.46875 0.53125 0.8875 0.94375 0.26249999999999996 0.35 0.4375 0.5 0.5 0.5625 0.09
0.915625 0.30624999999999997 0.46875 0.59375 0.8875 0.94375 0.26249999999999996 0.35 0.4375 0.5 0.5625 0.625 0.09
0.915625 0.21875 0.40625 0.65625 0.8875 0.94375 0.175 0.26249999999999996 0.375 0.4375 0.625 0.6875 0.09
0.915625 0.21875 0.40625 0.71875 0.8875 0.94375 0.175 0.26249999999999996 0.375 0.4375 0.6875 0.75 0.09
0.915625 0.21875 0.46875 0.65625 0.8875 0.94375 0.175 0.26249999999999996 0.4375 0.5 0.625 0.6875 0.09
0.915625 0.21875 0.46875 0.71875 0.8875 0.94375 0.175 0.26249999999999996 0.4375 0.5 0.6875 0.75 0.09
0.915625 0.30624999999999997 0.40625 0.65625 0.8875 0.94375 0.26249999999999996 0.35 0.375 0.4375 0.625 0.6875 0.09
0.915625 0.30624999999999997 0.40625 0.71875 0.8875 0.94375 0.26249999999999996 0.35 0.375 0.4375 0.6875 0.75 0.09
0.915625 0.30624999999999997 0.46875 0.65625 0.8875 0.94375 0.26249999999999996 0.35 0.4375 0.5 0.625 0.6875 0.09
0.915625 0.30624999999999997 0.46875 0.71875 0.8875 0.94375 0.26249999999999996 0.35 0.4375 0.5 0.6875 0.75 0.09
0.803125 0.04375 0.28125 0.78125 0.775 0.83125 0.0 0.0875 0.25 0.3125 0.75 0.8125 0.09
0.803125 0.04375 0.28125 0.84375 0.775 0.83125 0.0 0.0875 0.25 0.3125 0.8125 0.875 0.09
0.803125 0.04375 0.34375 0.78125 0.775 0.83125 0.0 0.0875 0.3125 0.375 0.75 0.8125 0.09
0.803125 0.04375 0.34375 0.84375 0.775 0.83125 0.0 0.0875 0.3125 0.375 0.8125 0.875 0.09
0.859375 0.04375 0.28125 0.78125 0.83125 0.8875 0.0 0.0875 0.25 0.3125 0.75 0.8125 0.09
0.859375 0.04375 0.28125 0.84375 0.83125 0.8875 0.0 0.0875 0.25 0.3125 0.8125 0.875 0.09
0.859375 0.04375 0.34375 0.78125 0.83125 0.8875 0.0 0.0875 0.3125 0.375 0.75 0.8125 0.09
0.859375 0.04375 0.34375 0.84375 0.83125 0.8875 0.0 0.0875 0.3125 0.375 0.8125 0.875 0.09
0.859375 0.13124999999999998 0.34375 0.84375 0.775 0.8875 0.0875 0.175 0.25 0.375 0.75 0.875 0.09
0.803125 0.04375 0.28125 0.90625 0.775 0.83125 0.0 0.0875 0.25 0.3125 0.875 0.9375 0.09
0.803125 0.04375 0.28125 0.96875 0.775 0.83125 0.0 0.0875 0.25 0.3125 0.9375 1.0 0.09
0.803125 0.04375 0.34375 0.90625 0.775 0.83125 0.0 0.0875 0.3125 0.375 0.875 0.9375 0.09
0.803125 0.04375 0.34375 0.96875 0.775 0.83125 0.0 0.0875 0.3125 0.375 0.9375 1.0 0.09
0.859375 0.04375 0.28125 0.90625 0.83125 0.8875 0.0 0.0875 0.25 0.3125 0.875 0.9375 0.09
0.859375 0.04375 0.28125 0.96875 0.83125 0.8875 0.0 0.0875 0.25 0.3125 0.9375 1.0 0.09
0.859375 0.04375 0.34375 0.90625 0.83125 0.8875 0.0 0.0875 0.3125 0.375 0.875 0.9375 0.09
0.859375 0.04375 0.34375 0.96875 0.83125 0.8875 0.0 0.0875 0.3125 0.375 0.9375 1.0 0.09
0.859375 0.13124999999999998 0.34375 0.90625 0.775 0.8875 0.0875 0.175 0.25 0.375 0.875 0.9375 0.09
0.803125 0.13124999999999998 0.28125 0.96875 0.775 0.83125 0.0875 0.175 0.25 0.3125 0.9375 1.0 0.09
0.803125 0.13124999999999998 0.34375 0.96875 0.775 0.83125 0.0875 0.175 0.3125 0.375 0.9375 1.0 0.09
0.859375 0.13124999999999998 0.28125 0.96875 0.83125 0.8875 0.0875 0.175 0.25 0.3125 0.9375 1.0 0.09
0.859375 0.13124999999999998 0.34375 0.96875 0.83125 0.8875 0.0875 0.175 0.3125 0.375 0.9375 1.0 0.09
0.803125 0.04375 0.40625 0.78125 0.775 0.83125 0.0 0.0875 0.375 0.4375 0.75 0.8125 0.09
0.803125 0.04375 0.40625 0.84375 0.775 0.83125 0.0 0.0875 0.375 0.4375 0.8125 0.875 0.09
0.803125 0.04375 0.46875 0.78125 0.775 0.83125 0.0 0.0875 0.4375 0.5 0.75 0.8125 0.09
0.803125 0.04375 0.46875 0.84375 0.775 0.83125 0.0 0.0875 0.4375 0.5 0.8125 0.875 0.09
0.859375 0.04375 0.40625 0.78125 0.83125 0.8875 0.0 0.0875 0.375 0.4375 0.75 0.8125 0.09
0.859375 0.04375 0.40625 0.84375 0.83125 0.8875 0.0 0.0875 0.375 0.4375 0.8125 0.875 0.09
0.859375 0.04375 0.46875 0.78125 0.83125 0.8875 0.0 0.0875 0.4375 0.5 0.75 0.8125 0.09
0.859375 0.04375 0.46875 0.84375 0.83125 0.8875 0.0 0.0875 0.4375 0.5 0.8125 0.875 0.09
0.859375 0.13124999999999998 0.40625 0.84375 0.775 0.8875 0.0875 0.175 0.375 0.5 0.75 0.875 0.09
0.803125 0.04375 0.40625 0.90625 0.775 0.83125 0.0 0.0875 0.375 0.4375 0.875 0.9375 0.09
0.803125 0.04375 0.40625 0.96875 0.775 0.83125 0.0 0.0875 0.375 0.4375 0.9375 1.0 0.09
0.803125 0.04375 0.46875 0.90625 0.775 0.83125 0.0 0.0875 0.4375 0.5 0.875 0.9375 0.09
0.803125 0.04375 0.46875 0.96875 0.775 0.83125 0.0 0.0875 0.4375 0.5 0.9375 1.0 0.09
0.859375 0.04375 0.40625 0.90625 0.83125 0.8875 0.0 0.0875 0.375 0.4375 0.875 0.9375 0.09
0.859375 0.04375 0.40625 0.96875 0.83125 0.8875 0.0 0.0875 0.375 0.4375 0.9375 1.0 0.09
0.859375 0.04375 0.46875 0.90625 0.83125 0.8875 0.0 0.0875 0.4375 0.5 0.875 0.9375 0.09
0.859375 0.04375 0.46875 0.96875 0.83125 0.8875 0.0 0.0875 0.4375 0.5 0.9375 1.0 0.09
0.803125 0.13124999999999998 0.40625 0.90625 0.775 0.8875 0.0875 0.175 0.375 0.5 0.875 0.9375 0.09
0.803125 0.13124999999999998 0.40625 0.96875 0.775 0.83125 0.0875 0.175 0.375 0.4375 0.9375 1.0 0.09
0.803125 0.13124999999999998 0.46875 0.96875 0.775 0.83125 0.0875 0.175 0.4375 0.5 0.9375 1.0 0.09
0.859375 0.13124999999999998 0.40625 0.96875 0.83125 0.8875 0.0875 0.175 0.375 0.4375 0.9375 1.0 0.09
0.859375 0.13124999999999998 0.46875 0.96875 0.83125 0.8875 0.0875 0.175 0.4375 0.5 0.9375 1.0 0.09
0.803125 0.30624999999999997 0.34375 0.84375 0.775 0.8875 0.175 0.35 0.25 0.5 0.75 0.875 0.09
0.859375 0.30624999999999997 0.34375 0.90625 0.775 0.8875 0.175 0.35 0.25 0.375 0.875 0.9375 0.09
0.803125 0.21875 0.28125 0.96875 0.775 0.83125 0.175 0.26249999999999996 0.25 0.3125 0.9375 1.0 0.09
0.803125 0.21875 0.34375 0.96875 0.775 0.83125 0.175 0.26249999999999996 0.3125 0.375 0.9375 1.0 0.09
0.803125 0.30624999999999997 0.28125 0.96875 0.775 0.83125 0.26249999999999996 0.35 0.25 0.3125 0.9375 1.0 0.09
0.803125 0.30624999999999997 0.34375 0.96875 0.775 0.83125 0.26249999999999996 0.35 0.3125 0.375 0.9375 1.0 0.09
0.859375 0.21875 0.28125 0.96875 0.83125 0.8875 0.175 0.26249999999999996 0.25 0.3125 0.9375 1.0 0.09
0.859375 0.21875 0.34375 0.96875 0.83125 0.8875 0.175 0.26249999999999996 0.3125 0.375 0.9375 1.0 0.09
0.859375 0.30624999999999997 0.28125 0.96875 0.83125 0.8875 0.26249999999999996 0.35 0.25 0.3125 0.9375 1.0 0.09
0.859375 0.30624999999999997 0.34375 0.96875 0.83125 0.8875 0.26249999999999996 0.35 0.3125 0.375 0.9375 1.0 0.09
0.859375 0.30624999999999997 0.46875 0.90625 0.775 0.8875 0.175 0.35 0.375 0.5 0.875 0.9375 0.09
0.803125 0.21875 0.40625 0.96875 0.775 0.83125 0.175 0.26249999999999996 0.375 0.4375 0.9375 1.0 0.09
0.803125 0.21875 0.46875 0.96875 0.775 0.83125 0.175 0.26249999999999996 0.4375 0.5 0.9375 1.0 0.09
0.803125 0.30624999999999997 0.40625 0.96875 0.775 0.83125 0.26249999999999996 0.35 0.375 0.4375 0.9375 1.0 0.09
0.803125 0.30624999999999997 0.46875 0.96875 0.775 0.83125 0.26249999999999996 0.35 0.4375 0.5 0.9375 1.0 0.09
0.859375 0.21875 0.40625 0.96875 0.83125 0.8875 0.175 0.26249999999999996 0.375 0.4375 0.9375 1.0 0.09
0.859375 0.21875 0.46875 0.96875 0.83125 0.8875 0.175 0.26249999999999996 0.4375 0.5 0.9375 1.0 0.09
0.859375 0.30624999999999997 0.40625 0.96875 0.83125 0.8875 0.26249999999999996 0.35 0.375 0.4375 0.9375 1.0 0.09
0.859375 0.30624999999999997 0.46875 0.96875 0.83125 0.8875 0.26249999999999996 0.35 0.4375 0.5 0.9375 1.0 0.09
0.915625 0.04375 0.28125 0.78125 0.8875 0.94375 0.0 0.0875 0.25 0.3125 0.75 0.8125 0.09
0.915625 0.04375 0.28125 0.84375 0.8875 0.94375 0.0 0.0875 0.25 0.3125 0.8125 0.875 0.09
0.915625 0.04375 0.34375 0.78125 0.8875 0.94375 0.0 0.0875 0.3125 0.375 0.75 0.8125 0.09
0.915625 0.04375 0.34375 0.84375 0.8875 0.94375 0.0 0.0875 0.3125 0.375 0.8125 0.875 0.09
0.915625 0.13124999999999998 0.28125 0.78125 0.8875 0.94375 0.0875 0.175 0.25 0.3125 0.75 0.8125 0.09
0.915625 0.13124999999999998 0.28125 0.84375 0.8875 0.94375 0.0875 0.175 0.25 0.3125 0.8125 0.875 0.09
0.915625 0.13124999999999998 0.34375 0.78125 0.8875 0.94375 0.0875 0.175 0.3125 0.375 0.75 0.8125 0.09
0.915625 0.13124999999999998 0.34375 0.84375 0.8875 0.94375 0.0875 0.175 0.3125 0.375 0.8125 0.875 0.09
0.915625 0.04375 0.28125 0.90625 0.8875 0.94375 0.0 0.0875 0.25 0.3125 0.875 0.9375 0.09
0.915625 0.04375 0.28125 0.96875 0.8875 0.94375 0.0 0.0875 0.25 0.3125 0.9375 1.0 0.09
0.915625 0.04375 0.34375 0.90625 0.8875 0.94375 0.0 0.0875 0.3125 0.375 0.875 0.9375 0.09
0.915625 0.04375 0.34375 0.96875 0.8875 0.94375 0.0 0.0875 0.3125 0.375 0.9375 1.0 0.09
0.915625 0.13124999999999998 0.28125 0.90625 0.8875 0.94375 0.0875 0.175 0.25 0.3125 0.875 0.9375 0.09
0.915625 0.13124999999999998 0.34375 0.90625 0.8875 0.94375 0.0875 0.175 0.3125 0.375 0.875 0.9375 0.09
0.915625 0.13124999999999998 0.28125 0.96875 0.8875 0.94375 0.0875 0.175 0.25 0.3125 0.9375 1.0 0.09
0.915625 0.13124999999999998 0.34375 0.96875 0.8875 0.94375 0.0875 0.175 0.3125 0.375 0.9375 1.0 0.09
0.915625 0.04375 0.40625 0.78125 0.8875 0.94375 0.0 0.0875 0.375 0.4375 0.75 0.8125 0.09
0.915625 0.04375 0.40625 0.84375 0.8875 0.94375 0.0 0.0875 0.375 0.4375 0.8125 0.875 0.09
0.915625 0.04375 0.46875 0.78125 0.8875 0.94375 0.0 0.0875 0.4375 0.5 0.75 0.8125 0.09
0.915625 0.04375 0.46875 0.84375 0.8875 0.94375 0.0 0.0875 0.4375 0.5 0.8125 0.875 0.09
0.915625 0.13124999999999998 0.40625 0.78125 0.8875 0.94375 0.0875 0.175 0.375 0.4375 0.75 0.8125 0.09
0.915625 0.13124999999999998 0.40625 0.84375 0.8875 0.94375 0.0875 0.175 0.375 0.4375 0.8125 0.875 0.09
0.915625 0.13124999999999998 0.46875 0.78125 0.8875 0.94375 0.0875 0.175 0.4375 0.5 0.75 0.8125 0.09
0.915625 0.13124999999999998 0.46875 0.84375 0.8875 0.94375 0.0875 0.175 0.4375 0.5 0.8125 0.875 0.09
0.915625 0.04375 0.40625 0.90625 0.8875 0.94375 0.0 0.0875 0.375 0.4375 0.875 0.9375 0.09
0.915625 0.04375 0.40625 0.96875 0.8875 0.94375 0.0 0.0875 0.375 0.4375 0.9375 1.0 0.09
0.915625 0.04375 0.46875 0.90625 0.8875 0.94375 0.0 0.0875 0.4375 0.5 0.875 0.9375 0.09
0.915625 0.04375 0.46875 0.96875 0.8875 0.94375 0.0 0.0875 0.4375 0.5 0.9375 1.0 0.09
0.915625 0.13124999999999998 0.40625 0.90625 0.8875 0.94375 0.0875 0.175 0.375 0.4375 0.875 0.9375 0.09
0.915625 0.13124999999999998 0.46875 0.90625 0.8875 0.94375 0.0875 0.175 0.4375 0.5 0.875 0.9375 0.09
0.915625 0.13124999999999998 0.40625 0.96875 0.8875 0.94375 0.0875 0.175 0.375 0.4375 0.9375 1.0 0.09
0.915625 0.13124999999999998 0.46875 0.96875 0.8875 0.94375 0.0875 0.175 0.4375 0.5 0.9375 1.0 0.09
0.915625 0.21875 0.28125 0.78125 0.8875 0.94375 0.175 0.26249999999999996 0.25 0.3125 0.75 0.8125 0.09
0.915625 0.21875 0.28125 0.84375 0.8875 0.94375 0.175 0.26249999999999996 0.25 0.3125 0.8125 0.875 0.09
0.915625 0.21875 0.34375 0.78125 0.8875 0.94375 0.175 0.26249999999999996 0.3125 0.375 0.75 0.8125 0.09
0.915625 0.21875 0.34375 0.84375 0.8875 0.94375 0.175 0.26249999999999996 0.3125 0.375 0.8125 0.875 0.09
0.915625 0.30624999999999997 0.28125 0.78125 0.8875 0.94375 0.26249999999999996 0.35 0.25 0.3125 0.75 0.8125 0.09
0.915625 0.30624999999999997 0.28125 0.84375 0.8875 0.94375 0.26249999999999996 0.35 0.25 0.3125 0.8125 0.875 0.09
0.915625 0.30624999999999997 0.34375 0.78125 0.8875 0.94375 0.26249999999999996 0.35 0.3125 0.375 0.75 0.8125 0.09
0.915625 0.30624999999999997 0.34375 0.84375 0.8875 0.94375 0.26249999999999996 0.35 0.3125 0.375 0.8125 0.875 0.09
0.915625 0.21875 0.28125 0.90625 0.8875 0.94375 0.175 0.26249999999999996 0.25 0.3125 0.875 0.9375 0.09
0.915625 0.21875 0.34375 0.90625 0.8875 0.94375 0.175 0.26249999999999996 0.3125 0.375 0.875 0.9375 0.09
0.915625 0.30624999999999997 0.28125 0.90625 0.8875 0.94375 0.26249999999999996 0.35 0.25 0.3125 0.875 0.9375 0.09
0.915625 0.30624999999999997 0.34375 0.90625 0.8875 0.94375 0.26249999999999996 0.35 0.3125 0.375 0.875 0.9375 0.09
0.915625 0.21875 0.28125 0.96875 0.8875 0.94375 0.175 0.26249999999999996 0.25 0.3125 0.9375 1.0 0.09
0.915625 0.21875 0.34375 0.96875 0.8875 0.94375 0.175 0.26249999999999996 0.3125 0.375 0.9375 1.0 0.09
0.915625 0.30624999999999997 0.28125 0.96875 0.8875 0.94375 0.26249999999999996 0.35 0.25 0.3125 0.9375 1.0 0.09
0.915625 0.30624999999999997 0.34375 0.96875 0.8875 0.94375 0.26249999999999996 0.35 0.3125 0.375 0.9375 1.0 0.09
0.915625 0.21875 0.40625 0.78125 0.8875 0.94375 0.175 0.26249999999999996 0.375 0.4375 0.75 0.8125 0.09
0.915625 0.21875 0.40625 0.84375 0.8875 0.94375 0.175 0.26249999999999996 0.375 0.4375 0.8125 0.875 0.09
0.915625 0.21875 0.46875 0.78125 0.8875 0.94375 0.175 0.26249999999999996 0.4375 0.5 0.75 0.8125 0.09
0.915625 0.21875 0.46875 0.84375 0.8875 0.94375 0.175 0.26249999999999996 0.4375 0.5 0.8125 0.875 0.09
0.915625 0.30624999999999997 0.40625 0.78125 0.8875 0.94375 0.26249999999999996 0.35 0.375 0.4375 0.75 0.8125 0.09
0.915625 0.30624999999999997 0.40625 0.84375 0.8875 0.94375 0.26249999999999996 0.35 0.375 0.4375 0.8125 0.875 0.09
0.915625 0.30624999999999997 0.46875 0.78125 0.8875 0.94375 0.26249999999999996 0.35 0.4375 0.5 0.75 0.8125 0.09
0.915625 0.30624999999999997 0.46875 0.84375 0.8875 0.94375 0.26249999999999996 0.35 0.4375 0.5 0.8125 0.875 0.09
0.915625 0.21875 0.40625 0.90625 0.8875 0.94375 0.175 0.26249999999999996 0.375 0.4375 0.875 0.9375 0.09
0.915625 0.21875 0.46875 0.90625 0.8875 0.94375 0.175 0.26249999999999996 0.4375 0.5 0.875 0.9375 0.09
0.915625 0.30624999999999997 0.40625 0.90625 0.8875 0.94375 0.26249999999999996 0.35 0.375 0.4375 0.875 0.9375 0.09
0.915625 0.30624999999999997 0.46875 0.90625 0.8875 0.94375 0.26249999999999996 0.35 0.4375 0.5 0.875 0.9375 0.09
0.915625 0.21875 0.40625 0.96875 0.8875 0.94375 0.175 0.26249999999999996 0.375 0.4375 0.9375 1.0 0.09
0.915625 0.21875 0.46875 0.96875 0.8875 0.94375 0.175 0.26249999999999996 0.4375 0.5 0.9375 1.0 0.09
0.915625 0.30624999999999997 0.40625 0.96875 0.8875 0.94375 0.26249999999999996 0.35 0.375 0.4375 0.9375 1.0 0.09
